string_id	fasta_id
4932.YDL067C	sp|P07255|COX9_YEAST
4932.YDL070W	sp|Q07442|BDF2_YEAST
4932.YDL072C	sp|Q07451|YET3_YEAST
4932.YDL073W	sp|Q07454|YD073_YEAST
4932.YDL074C	sp|Q07457|BRE1_YEAST
4932.YDL075W	sp|P0C2H9|RL31B_YEAST
4932.YLR406C	sp|P0C2H9|RL31B_YEAST
4932.YDL077C	sp|Q07468|VAM6_YEAST
4932.YDL078C	sp|P32419|MDHP_YEAST
4932.YDL080C	sp|Q07471|THI3_YEAST
4932.YDL081C	sp|P05318|RLA1_YEAST
4932.YDL082W	sp|Q12690|RL13A_YEAST
4932.YMR142C	sp|Q12690|RL13A_YEAST
4932.YDL084W	sp|Q07478|SUB2_YEAST
4932.YDL085C-A	sp|Q3E7B7|YD85C_YEAST
4932.YDL086W	sp|Q07505|DLHH_YEAST
4932.YDL088C	sp|Q05166|NUP59_YEAST
4932.YDL089W	sp|Q12066|NUR1_YEAST
4932.YDL092W	sp|P38985|SRP14_YEAST
4932.YDL095W	sp|P33775|PMT1_YEAST
4932.YDL097C	sp|Q12377|RPN6_YEAST
4932.YDL099W	sp|Q12191|BUG1_YEAST
4932.YDL100C	sp|Q12154|GET3_YEAST
4932.YDL101C	sp|P39009|DUN1_YEAST
4932.YDL102W	sp|P15436|DPOD_YEAST
4932.YDL103C	sp|P43123|UAP1_YEAST
4932.YDL106C	sp|P07269|PHO2_YEAST
4932.YDL108W	sp|P06242|KIN28_YEAST
4932.YDL110C	sp|Q12513|TMA17_YEAST
4932.YDL111C	sp|Q12277|RRP42_YEAST
4932.YDL112W	sp|Q07527|TRM3_YEAST
4932.YDL113C	sp|Q07528|ATG20_YEAST
4932.YDL115C	sp|Q07532|IWR1_YEAST
4932.YDL116W	sp|P52891|NUP84_YEAST
4932.YDL117W	sp|Q07533|CYK3_YEAST
4932.YDL119C	sp|Q07534|S2538_YEAST
4932.YDL120W	sp|Q07540|FRDA_YEAST
4932.YDL121C	sp|Q07541|YD121_YEAST
4932.YDL122W	sp|P25037|UBP1_YEAST
4932.YDL124W	sp|Q07551|KAR_YEAST
4932.YDL125C	sp|Q04344|HNT1_YEAST
4932.YDL126C	sp|P25694|CDC48_YEAST
4932.YDL128W	sp|Q99385|VCX1_YEAST
4932.YDL130W	sp|P10622|RLA3_YEAST
4932.YDL130W-A	sp|P01098|STF1_YEAST
4932.YDL131W	sp|Q12122|HOSM_YEAST
4932.YDL182W	sp|Q12122|HOSM_YEAST
4932.YDL132W	sp|Q12018|CDC53_YEAST
4932.YDL134C	sp|P23594|PP2A1_YEAST
4932.YDL135C	sp|Q12434|GDIR_YEAST
4932.YDL137W	sp|P19146|ARF2_YEAST
4932.YDL192W	sp|P19146|ARF2_YEAST
4932.YDL139C	sp|Q12334|SCM3_YEAST
4932.YDL140C	sp|P04050|RPB1_YEAST
4932.YDL141W	sp|P48445|BPL1_YEAST
4932.YDL143W	sp|P39078|TCPD_YEAST
4932.YDL144C	sp|Q07589|YD144_YEAST
4932.YDL145C	sp|P53622|COPA_YEAST
4932.YDL147W	sp|Q12250|RPN5_YEAST
4932.YDL148C	sp|Q99207|NOP14_YEAST
4932.YDL150W	sp|P25441|RPC4_YEAST
4932.YDL153C	sp|Q12136|SAS10_YEAST
4932.YDL155W	sp|P24870|CG23_YEAST
4932.YDL156W	sp|Q12510|YD156_YEAST
4932.YDL157C	sp|Q12082|YD157_YEAST
4932.YDL159W	sp|P06784|STE7_YEAST
4932.YDL160C	sp|P39517|DHH1_YEAST
4932.YDL160C-A	sp|Q3E829|YD160_YEAST
4932.YDL161W	sp|Q12518|ENT1_YEAST
4932.YDL164C	sp|P04819|DNLI1_YEAST
4932.YDL165W	sp|P06100|NOT2_YEAST
4932.YDL166C	sp|Q12055|KAD6_YEAST
4932.YDL167C	sp|P32770|NRP1_YEAST
4932.YDL168W	sp|P32771|FADH_YEAST
4932.YDL170W	sp|P26370|UGA3_YEAST
4932.YDL171C	sp|Q12680|GLT1_YEAST
4932.YDL173W	sp|Q12515|PAR32_YEAST
4932.YDL174C	sp|P32891|DLD1_YEAST
4932.YDL175C	sp|Q12476|AIR2_YEAST
4932.YDL178W	sp|P46681|DLD2_YEAST
4932.YDL181W	sp|P01097|ATIF_YEAST
4932.YDL185W	sp|P17255|VATA_YEAST
4932.YDL188C	sp|P23595|PP2A2_YEAST
4932.YDL189W	sp|Q05672|RBS1_YEAST
4932.YDL190C	sp|P54860|UFD2_YEAST
4932.YDL191W	sp|P39741|RL35B_YEAST
4932.YDL193W	sp|Q12063|UPPS_YEAST
4932.YDL195W	sp|P38968|SEC31_YEAST
4932.YDL198C	sp|P38988|GGC1_YEAST
4932.YDL200C	sp|P26188|MGMT_YEAST
4932.YDL201W	sp|Q12009|TRMB_YEAST
4932.YDL202W	sp|P36521|RM11_YEAST
4932.YDL204W	sp|Q12443|RTN2_YEAST
4932.YDL205C	sp|P28789|HEM3_YEAST
4932.YDL207W	sp|Q12315|GLE1_YEAST
4932.YDL208W	sp|P32495|NHP2_YEAST
4932.YDL209C	sp|Q12046|CWC2_YEAST
4932.YDL212W	sp|Q02774|SHR3_YEAST
4932.YDL213C	sp|Q07623|NOP6_YEAST
4932.YDL215C	sp|P33327|DHE2_YEAST
4932.YDL218W	sp|Q07629|YD218_YEAST
4932.YDL219W	sp|Q07648|DTD_YEAST
4932.YDL220C	sp|P32797|CDC13_YEAST
4932.YDL222C	sp|Q07651|FMP45_YEAST
4932.YDL223C	sp|Q07653|HBT1_YEAST
4932.YDL224C	sp|Q07655|WHI4_YEAST
4932.YDL225W	sp|Q07657|SHS1_YEAST
4932.YDL226C	sp|P35197|GCS1_YEAST
4932.YDL229W	sp|P40150|HSP76_YEAST
4932.YNL209W	sp|P40150|HSP76_YEAST
4932.YDL230W	sp|P25044|PTP1_YEAST
4932.YDL234C	sp|P48365|GYP7_YEAST
4932.YDL235C	sp|Q07688|YPD1_YEAST
4932.YDL236W	sp|P19881|PNPP_YEAST
4932.YDL237W	sp|Q07716|AIM6_YEAST
4932.YDL240W	sp|P35688|LRG1_YEAST
4932.YDL245C	sp|P54854|HXT15_YEAST
4932.YEL069C	sp|P54854|HXT15_YEAST
4932.YJR158W	sp|P54854|HXT15_YEAST
4932.YDR001C	sp|P32356|TREA_YEAST
4932.YDR002W	sp|P41920|YRB1_YEAST
4932.YDR005C	sp|P41910|MAF1_YEAST
4932.YDR009W	sp|P13045|GAL3_YEAST
4932.YDR011W	sp|P32568|SNQ2_YEAST
4932.YDR013W	sp|Q12488|PSF1_YEAST
4932.YDR016C	sp|Q12248|DAD1_YEAST
4932.YDR017C	sp|Q12494|KCS1_YEAST
4932.YDR019C	sp|P48015|GCST_YEAST
4932.YDR021W	sp|Q12099|FAL1_YEAST
4932.YDR023W	sp|P07284|SYSC_YEAST
4932.YDR025W	sp|P26781|RS11B_YEAST
4932.YDR026C	sp|Q12457|YD026_YEAST
4932.YDR027C	sp|Q12071|VPS54_YEAST
4932.YDR028C	sp|Q00816|REG1_YEAST
4932.YDR031W	sp|Q04341|MIC14_YEAST
4932.YDR032C	sp|Q12335|PST2_YEAST
4932.YDR033W	sp|Q12117|MRH1_YEAST
4932.YDR034C	sp|P40971|LYS14_YEAST
4932.YDR034C-C	sp|Q12439|YO21A_YEAST
4932.YOR192C-A	sp|Q12439|YO21A_YEAST
4932.YDR035W	sp|P14843|AROF_YEAST
4932.YDR036C	sp|P28817|HIBCH_YEAST
4932.YDR037W	sp|P15180|SYKC_YEAST
4932.YDR038C	sp|Q12691|ATN5_YEAST
4932.YDR039C	sp|Q12691|ATN5_YEAST
4932.YDR040C	sp|Q12691|ATN5_YEAST
4932.YDR041W	sp|Q03201|RT10_YEAST
4932.YDR044W	sp|P11353|HEM6_YEAST
4932.YDR045C	sp|Q04307|RPC10_YEAST
4932.YDR046C	sp|P41815|BAP3_YEAST
4932.YDR047W	sp|P32347|DCUP_YEAST
4932.YDR049W	sp|Q04311|VMS1_YEAST
4932.YDR050C	sp|P00942|TPIS_YEAST
4932.YDR051C	sp|Q99288|DET1_YEAST
4932.YDR054C	sp|P14682|UBC3_YEAST
4932.YDR055W	sp|Q12355|PST1_YEAST
4932.YDR056C	sp|Q12025|YD056_YEAST
4932.YDR060W	sp|Q12176|MAK21_YEAST
4932.YDR061W	sp|Q12298|YD061_YEAST
4932.YDR062W	sp|P40970|LCB2_YEAST
4932.YDR063W	sp|Q12156|AIM7_YEAST
4932.YDR064W	sp|P05756|RS13_YEAST
4932.YDR067C	sp|Q12454|OCA6_YEAST
4932.YDR068W	sp|P54858|DOS2_YEAST
4932.YDR070C	sp|Q12497|FMP16_YEAST
4932.YDR071C	sp|Q12447|PAA1_YEAST
4932.YDR073W	sp|P38956|SNF11_YEAST
4932.YDR074W	sp|P31688|TPS2_YEAST
4932.YDR079C-A	sp|Q3E7C1|TFB5_YEAST
4932.YDR079W	sp|P38958|PT100_YEAST
4932.YDR080W	sp|P38959|VPS41_YEAST
4932.YDR081C	sp|P32896|PDC2_YEAST
4932.YDR083W	sp|P38961|RRP8_YEAST
4932.YDR084C	sp|P38962|TVP23_YEAST
4932.YDR086C	sp|P35179|SC61G_YEAST
4932.YDR087C	sp|P35178|RRP1_YEAST
4932.YDR088C	sp|Q02775|SLU7_YEAST
4932.YDR089W	sp|P38966|YD089_YEAST
4932.YDR091C	sp|Q03195|RLI1_YEAST
4932.YDR092W	sp|P52490|UBC13_YEAST
4932.YDR093W	sp|Q12675|ATC4_YEAST
4932.YDR096W	sp|Q03833|GIS1_YEAST
4932.YDR097C	sp|Q03834|MSH6_YEAST
4932.YDR098C	sp|Q03835|GLRX3_YEAST
4932.YDR098C-B	sp|Q99231|YD12B_YEAST
4932.YDR210C-D	sp|Q99231|YD12B_YEAST
4932.YOL103W-B	sp|Q99231|YD12B_YEAST
4932.YDR099W	sp|P34730|BMH2_YEAST
4932.YER177W	sp|P34730|BMH2_YEAST
4932.YDR100W	sp|Q03860|TVP15_YEAST
4932.YDR101C	sp|Q03862|ARX1_YEAST
4932.YDR104C	sp|Q03868|SPO71_YEAST
4932.YDR107C	sp|Q04562|TMN2_YEAST
4932.YDR108W	sp|P46944|TRS85_YEAST
4932.YDR110W	sp|O13329|FOB1_YEAST
4932.YDR116C	sp|Q04599|RM01_YEAST
4932.YDR117C	sp|Q04600|TMA64_YEAST
4932.YDR119W	sp|Q04602|VBA4_YEAST
4932.YDR120C	sp|P15565|TRM1_YEAST
4932.YDR121W	sp|Q04603|DPB4_YEAST
4932.YDR122W	sp|P13185|KIN1_YEAST
4932.YDR123C	sp|P26798|INO2_YEAST
4932.YDR127W	sp|P08566|ARO1_YEAST
4932.YDR129C	sp|P32599|FIMB_YEAST
4932.YDR130C	sp|Q03898|FIN1_YEAST
4932.YDR131C	sp|Q03899|YD131_YEAST
4932.YDR132C	sp|Q03900|YD132_YEAST
4932.YDR133C	sp|Q03904|YDR33_YEAST
4932.YDR135C	sp|P39109|YCFI_YEAST
4932.YDR137W	sp|P16664|RGP1_YEAST
4932.YDR138W	sp|P17629|HPR1_YEAST
4932.YDR139C	sp|Q03919|RUB1_YEAST
4932.YDR140W	sp|Q03920|MTQ2_YEAST
4932.YDR141C	sp|Q03921|DOP1_YEAST
4932.YDR142C	sp|P39108|PEX7_YEAST
4932.YDR143C	sp|P22470|SAN1_YEAST
4932.YDR144C	sp|P53379|MKC7_YEAST
4932.YDR145W	sp|Q03761|TAF12_YEAST
4932.YDR146C	sp|P08153|SWI5_YEAST
4932.YDR148C	sp|P19262|ODO2_YEAST
4932.YDR150W	sp|Q00402|NUM1_YEAST
4932.YDR152W	sp|Q03768|GIR2_YEAST
4932.YDR153C	sp|Q03769|ENT5_YEAST
4932.YDR155C	sp|P14832|CYPH_YEAST
4932.YDR156W	sp|P50106|RPA14_YEAST
4932.YDR158W	sp|P13663|DHAS_YEAST
4932.YDR161W	sp|Q03771|YD161_YEAST
4932.YDR162C	sp|Q12163|NBP2_YEAST
4932.YDR163W	sp|Q03772|CWC15_YEAST
4932.YDR164C	sp|P30619|SEC1_YEAST
4932.YDR165W	sp|Q03774|TRM82_YEAST
4932.YDR166C	sp|P89102|SEC5_YEAST
4932.YDR167W	sp|Q12030|TAF10_YEAST
4932.YDR168W	sp|P06101|CDC37_YEAST
4932.YDR169C	sp|Q12427|STB3_YEAST
4932.YDR170C	sp|P11075|SEC7_YEAST
4932.YDR171W	sp|Q12329|HSP42_YEAST
4932.YDR172W	sp|P05453|ERF3_YEAST
4932.YDR173C	sp|P07250|IPMK_YEAST
4932.YDR174W	sp|Q03973|HMO1_YEAST
4932.YDR175C	sp|Q03976|RT24_YEAST
4932.YDR176W	sp|P32494|NGG1_YEAST
4932.YDR177W	sp|P21734|UBC1_YEAST
4932.YDR178W	sp|P37298|DHSD_YEAST
4932.YDR180W	sp|Q04002|SCC2_YEAST
4932.YDR181C	sp|Q04003|SAS4_YEAST
4932.YDR182W	sp|P40986|CDC1_YEAST
4932.YDR186C	sp|Q04007|YDR86_YEAST
4932.YDR188W	sp|P39079|TCPZ_YEAST
4932.YDR189W	sp|P22213|SLY1_YEAST
4932.YDR190C	sp|Q03940|RUVB1_YEAST
4932.YDR192C	sp|P49686|NUP42_YEAST
4932.YDR194C	sp|P15424|MS116_YEAST
4932.YDR195W	sp|P42073|REF2_YEAST
4932.YDR196C	sp|Q03941|CAB5_YEAST
4932.YDR200C	sp|Q03944|VPS64_YEAST
4932.YDR201W	sp|Q03954|SPC19_YEAST
4932.YDR204W	sp|O13525|COQ4_YEAST
4932.YDR205W	sp|Q03455|MSC2_YEAST
4932.YDR206W	sp|Q03466|EBS1_YEAST
4932.YDR207C	sp|P39001|UME6_YEAST
4932.YDR208W	sp|P38994|MSS4_YEAST
4932.YDR210C-C	sp|Q12441|YD12A_YEAST
4932.YML045W-A	sp|Q12441|YD12A_YEAST
4932.YDR211W	sp|P32501|EI2BE_YEAST
4932.YDR212W	sp|P12612|TCPA_YEAST
4932.YDR213W	sp|Q12151|UPC2_YEAST
4932.YDR214W	sp|Q12449|AHA1_YEAST
4932.YDR216W	sp|P07248|ADR1_YEAST
4932.YDR219C	sp|Q04922|MFB1_YEAST
4932.YDR221W	sp|Q04924|GLU2B_YEAST
4932.YDR226W	sp|P07170|KAD2_YEAST
4932.YDR227W	sp|P11978|SIR4_YEAST
4932.YDR228C	sp|P39081|PCF11_YEAST
4932.YDR229W	sp|Q04934|IVY1_YEAST
4932.YDR231C	sp|Q04935|COX20_YEAST
4932.YDR232W	sp|P09950|HEM1_YEAST
4932.YDR233C	sp|Q04947|RTN1_YEAST
4932.YDR234W	sp|P49367|LYS4_YEAST
4932.YDR235W	sp|Q03776|PRP42_YEAST
4932.YDR236C	sp|Q03778|RIFK_YEAST
4932.YDR237W	sp|P36519|RM07_YEAST
4932.YDR238C	sp|P41810|COPB_YEAST
4932.YDR239C	sp|Q03780|YD239_YEAST
4932.YDR244W	sp|P35056|PEX5_YEAST
4932.YDR245W	sp|P50108|MNN10_YEAST
4932.YDR246W	sp|Q03784|TRS23_YEAST
4932.YDR247W	sp|Q03785|VHS1_YEAST
4932.YDR248C	sp|Q03786|GNTK_YEAST
4932.YDR251W	sp|P37304|PAM1_YEAST
4932.YDR254W	sp|P38907|CHL4_YEAST
4932.YDR256C	sp|P15202|CATA_YEAST
4932.YDR257C	sp|Q12504|RKM4_YEAST
4932.YDR258C	sp|P33416|HSP78_YEAST
4932.YDR259C	sp|Q03935|YAP6_YEAST
4932.YDR260C	sp|Q12379|SWM1_YEAST
4932.YDR261C	sp|P52911|EXG2_YEAST
4932.YDR261C-C	sp|P08405|TY1A_YEASX
4932.YER138C	sp|P08405|TY1A_YEASX
4932.YDR261C-D	sp|Q07793|YD13B_YEAST
4932.YDR262W	sp|Q12331|YFAS1_YEAST
4932.YDR264C	sp|P39010|AKR1_YEAST
4932.YDR265W	sp|Q05568|PEX10_YEAST
4932.YDR266C	sp|Q05580|YD266_YEAST
4932.YDR267C	sp|Q05583|CIAO1_YEAST
4932.YDR268W	sp|P04803|SYWM_YEAST
4932.YDR270W	sp|P38995|ATU2_YEAST
4932.YDR272W	sp|Q05584|GLO2_YEAST
4932.YDR279W	sp|Q05635|RNH2B_YEAST
4932.YDR280W	sp|Q05636|RRP45_YEAST
4932.YDR283C	sp|P15442|GCN2_YEAST
4932.YDR284C	sp|Q05521|DPP1_YEAST
4932.YDR287W	sp|Q05533|INM2_YEAST
4932.YDR289C	sp|Q05543|RT103_YEAST
4932.YDR292C	sp|P32916|SRPR_YEAST
4932.YDR293C	sp|P24276|SSD1_YEAST
4932.YDR294C	sp|Q05567|SGPL_YEAST
4932.YDR295C	sp|Q06629|HDA2_YEAST
4932.YDR296W	sp|Q06630|MHR1_YEAST
4932.YDR297W	sp|P38992|SUR2_YEAST
4932.YDR298C	sp|P09457|ATPO_YEAST
4932.YDR299W	sp|Q06631|BFR2_YEAST
4932.YDR300C	sp|P32264|PROB_YEAST
4932.YDR301W	sp|Q06632|CFT1_YEAST
4932.YDR302W	sp|Q06636|GPI11_YEAST
4932.YDR303C	sp|Q06639|RSC3_YEAST
4932.YDR304C	sp|P35176|CYPD_YEAST
4932.YDR305C	sp|P49775|HNT2_YEAST
4932.YDR307W	sp|Q06644|PMT7_YEAST
4932.YDR308C	sp|P47822|MED21_YEAST
4932.YDR310C	sp|P46676|SUM1_YEAST
4932.YDR311W	sp|P32776|TFB1_YEAST
4932.YDR312W	sp|Q12153|SSF2_YEAST
4932.YHR066W	sp|Q12153|SSF2_YEAST
4932.YDR316W	sp|Q06668|OMS1_YEAST
4932.YDR316W-B	sp|Q07163|TY1AB_YEASX
4932.YDR365W-B	sp|Q07163|TY1AB_YEASX
4932.YDR318W	sp|Q06675|MCM21_YEAST
4932.YDR320C	sp|Q06677|SWA2_YEAST
4932.YDR320C-A	sp|P69851|DAD4_YEAST
4932.YDR321W	sp|P38986|ASPG1_YEAST
4932.YDR322C-A	sp|P81449|ATPJ_YEAST
4932.YDR322W	sp|Q06678|RM35_YEAST
4932.YDR324C	sp|Q06679|UTP4_YEAST
4932.YDR325W	sp|Q06680|CND3_YEAST
4932.YDR326C	sp|Q06681|YSP2_YEAST
4932.YDR328C	sp|P52286|SKP1_YEAST
4932.YDR329C	sp|P28795|PEX3_YEAST
4932.YDR330W	sp|Q06682|UBX5_YEAST
4932.YDR331W	sp|P49018|GPI8_YEAST
4932.YDR333C	sp|Q05468|YD333_YEAST
4932.YDR334W	sp|Q05471|SWR1_YEAST
4932.YDR335W	sp|P52918|MSN5_YEAST
4932.YDR337W	sp|P21771|RT28_YEAST
4932.YDR339C	sp|Q05498|FCF1_YEAST
4932.YDR341C	sp|Q05506|SYRC_YEAST
4932.YDR342C	sp|P39004|HXT7_YEAST
4932.YDR343C	sp|P39004|HXT7_YEAST
4932.YDR345C	sp|P32466|HXT3_YEAST
4932.YDR346C	sp|Q05515|SVF1_YEAST
4932.YDR347W	sp|P10662|RT01_YEAST
4932.YDR348C	sp|Q05518|PAL1_YEAST
4932.YDR349C	sp|Q06325|YPS7_YEAST
4932.YDR351W	sp|P42223|SBE2_YEAST
4932.YDR352W	sp|Q06328|YD352_YEAST
4932.YDR353W	sp|P29509|TRXB1_YEAST
4932.YDR354W	sp|P07285|TRPD_YEAST
4932.YDR356W	sp|P32380|SP110_YEAST
4932.YDR358W	sp|Q06336|GGA1_YEAST
4932.YDR359C	sp|Q06337|EAF1_YEAST
4932.YDR361C	sp|Q06338|BCP1_YEAST
4932.YDR362C	sp|Q06339|TFC6_YEAST
4932.YDR363W	sp|Q06340|ESC2_YEAST
4932.YDR363W-A	sp|O94742|SEM1_YEAST
4932.YDR365C	sp|Q06344|ESF1_YEAST
4932.YDR368W	sp|Q12458|YPR1_YEAST
4932.YDR369C	sp|P33301|XRS2_YEAST
4932.YDR372C	sp|Q06385|VPS74_YEAST
4932.YDR373W	sp|Q06389|NCS1_YEAST
4932.YDR374W-A	sp|Q2V2P8|YD74A_YEAST
4932.YDR375C	sp|P32839|BCS1_YEAST
4932.YDR376W	sp|P48360|ADRO_YEAST
4932.YDR377W	sp|Q06405|ATPK_YEAST
4932.YDR378C	sp|Q06406|LSM6_YEAST
4932.YDR379W	sp|Q06407|RGA2_YEAST
4932.YDR380W	sp|Q06408|ARO10_YEAST
4932.YDR381C-A	sp|Q3E6R5|YD381_YEAST
4932.YDR381W	sp|Q12159|YRA1_YEAST
4932.YDR382W	sp|P02400|RLA4_YEAST
4932.YDR383C	sp|Q12493|NKP1_YEAST
4932.YDR384C	sp|Q12359|ATO3_YEAST
4932.YDR386W	sp|Q04149|MUS81_YEAST
4932.YDR388W	sp|P39743|RV167_YEAST
4932.YDR389W	sp|P17121|SAC7_YEAST
4932.YDR390C	sp|P52488|UBA2_YEAST
4932.YDR391C	sp|Q04170|YD391_YEAST
4932.YDR392W	sp|P06844|SPT3_YEAST
4932.YDR393W	sp|Q04172|SHE9_YEAST
4932.YDR394W	sp|P33298|PRS6B_YEAST
4932.YDR395W	sp|Q04175|SXM1_YEAST
4932.YDR397C	sp|Q92317|NCB2_YEAST
4932.YDR398W	sp|Q04177|UTP5_YEAST
4932.YDR399W	sp|Q04178|HPRT_YEAST
4932.YDR400W	sp|Q04179|URH1_YEAST
4932.YDR404C	sp|P34087|RPB7_YEAST
4932.YDR405W	sp|P32387|RM41_YEAST
4932.YDR406W	sp|Q04182|PDR15_YEAST
4932.YDR407C	sp|Q04183|TR120_YEAST
4932.YDR408C	sp|P04161|PUR3_YEAST
4932.YDR411C	sp|Q12743|DFM1_YEAST
4932.YDR412W	sp|Q04031|RRP17_YEAST
4932.YDR415C	sp|Q04033|YD415_YEAST
4932.YDR416W	sp|Q04048|SYF1_YEAST
4932.YDR421W	sp|Q04052|ARO80_YEAST
4932.YDR422C	sp|P32578|SIP1_YEAST
4932.YDR423C	sp|P24813|YAP2_YEAST
4932.YDR424C	sp|Q02647|DYL1_YEAST
4932.YDR425W	sp|Q04053|SNX41_YEAST
4932.YDR427W	sp|Q04062|RPN9_YEAST
4932.YDR428C	sp|Q04066|KFA_YEAST
4932.YDR429C	sp|Q04067|EIF3G_YEAST
4932.YDR430C	sp|P32898|CYM1_YEAST
4932.YDR432W	sp|Q01560|NOP3_YEAST
4932.YDR434W	sp|Q04080|GPI17_YEAST
4932.YDR435C	sp|Q04081|LCMT1_YEAST
4932.YDR436W	sp|P33329|PPZ2_YEAST
4932.YDR439W	sp|Q04087|LRS4_YEAST
4932.YDR441C	sp|P36973|APT2_YEAST
4932.YDR443C	sp|P38931|SSN2_YEAST
4932.YDR447C	sp|P14127|RS17B_YEAST
4932.YDR448W	sp|Q02336|ADA2_YEAST
4932.YDR449C	sp|Q02354|UTP6_YEAST
4932.YDR452W	sp|Q04119|PPN1_YEAST
4932.YDR453C	sp|Q04120|TSA2_YEAST
4932.YDR454C	sp|P15454|KGUA_YEAST
4932.YDR456W	sp|Q04121|NHX1_YEAST
4932.YDR457W	sp|Q03280|TOM1_YEAST
4932.YDR458C	sp|Q03281|HEH2_YEAST
4932.YDR460W	sp|Q03290|TFB3_YEAST
4932.YDR462W	sp|P36527|RM28_YEAST
4932.YDR463W	sp|Q00947|STP1_YEAST
4932.YDR464W	sp|P38904|SPP41_YEAST
4932.YDR465C	sp|Q03305|RMT2_YEAST
4932.YDR468C	sp|Q03322|TLG1_YEAST
4932.YDR469W	sp|Q03323|SDC1_YEAST
4932.YDR470C	sp|Q03327|UGO1_YEAST
4932.YDR471W	sp|P0C2H7|RL27B_YEAST
4932.YHR010W	sp|P0C2H7|RL27B_YEAST
4932.YDR472W	sp|Q03337|TRS31_YEAST
4932.YDR473C	sp|Q03338|PRP3_YEAST
4932.YDR475C	sp|Q03361|JIP4_YEAST
4932.YDR476C	sp|Q03362|YD476_YEAST
4932.YDR477W	sp|P06782|SNF1_YEAST
4932.YDR480W	sp|Q03373|DIG2_YEAST
4932.YDR481C	sp|P11491|PPB_YEAST
4932.YDR483W	sp|P27809|KRE2_YEAST
4932.YDR484W	sp|P39904|VPS52_YEAST
4932.YDR485C	sp|Q03388|VPS72_YEAST
4932.YDR486C	sp|Q03390|VPS60_YEAST
4932.YDR487C	sp|Q99258|RIB3_YEAST
4932.YDR489W	sp|Q03406|SLD5_YEAST
4932.YDR490C	sp|Q03407|PKH1_YEAST
4932.YDR493W	sp|Q03429|MZM1_YEAST
4932.YDR494W	sp|Q03430|RSM28_YEAST
4932.YDR495C	sp|P23643|VPS3_YEAST
4932.YDR496C	sp|Q04373|PUF6_YEAST
4932.YDR497C	sp|P30605|ITR1_YEAST
4932.YDR498C	sp|P28791|SEC20_YEAST
4932.YDR499W	sp|Q04377|LCD1_YEAST
4932.YDR500C	sp|P51402|RL37B_YEAST
4932.YLR185W	sp|P51402|RL37B_YEAST
4932.YDR502C	sp|P19358|METK2_YEAST
4932.YLR180W	sp|P19358|METK2_YEAST
4932.YDR505C	sp|P50896|PSP1_YEAST
4932.YDR507C	sp|Q12263|GIN4_YEAST
4932.YDR508C	sp|P48813|GNP1_YEAST
4932.YDR510W	sp|Q12306|SMT3_YEAST
4932.YDR511W	sp|Q04401|ACN9_YEAST
4932.YDR512C	sp|Q04406|EMI1_YEAST
4932.YDR513W	sp|P17695|GLRX2_YEAST
4932.YDR515W	sp|Q12034|SLF1_YEAST
4932.YDR516C	sp|Q04409|EMI2_YEAST
4932.YDR517W	sp|Q04410|GRH1_YEAST
4932.YDR518W	sp|P32474|EUG1_YEAST
4932.YDR519W	sp|P32472|FKBP2_YEAST
4932.YDR523C	sp|P08458|SPS1_YEAST
4932.YDR525W-A	sp|P56508|SNA2_YEAST
4932.YDR527W	sp|Q04418|RBA50_YEAST
4932.YDR529C	sp|P00128|QCR7_YEAST
4932.YDR530C	sp|P22108|APA2_YEAST
4932.YDR531W	sp|Q04430|PANK_YEAST
4932.YDR532C	sp|Q04431|KRE28_YEAST
4932.YDR533C	sp|Q04432|HSP31_YEAST
4932.YDR539W	sp|Q03034|FDC1_YEAST
4932.YDR541C	sp|Q03049|YD541_YEAST
4932.YEL001C	sp|P40006|IRC22_YEAST
4932.YEL002C	sp|P33767|OSTB_YEAST
4932.YEL003W	sp|P40005|PFD2_YEAST
4932.YEL007W	sp|P40002|MIT1_YEAST
4932.YEL009C	sp|P03069|GCN4_YEAST
4932.YEL011W	sp|P32775|GLGB_YEAST
4932.YEL012W	sp|P28263|UBC8_YEAST
4932.YEL013W	sp|P39968|VAC8_YEAST
4932.YEL015W	sp|P39998|EDC3_YEAST
4932.YEL017W	sp|P39996|GTT3_YEAST
4932.YEL018W	sp|P39995|EAF5_YEAST
4932.YEL019C	sp|P38632|NSE2_YEAST
4932.YEL020C	sp|P39994|YEC0_YEAST
4932.YEL020W-A	sp|O74700|TIM9_YEAST
4932.YEL021W	sp|P03962|PYRF_YEAST
4932.YEL022W	sp|P39993|GEA2_YEAST
4932.YEL024W	sp|P08067|UCRI_YEAST
4932.YEL026W	sp|P39990|SNU13_YEAST
4932.YEL027W	sp|P25515|VATL1_YEAST
4932.YEL029C	sp|P39988|BUD16_YEAST
4932.YEL030W	sp|P39987|HSP7E_YEAST
4932.YEL031W	sp|P39986|ATC6_YEAST
4932.YEL032W	sp|P24279|MCM3_YEAST
4932.YEL034W	sp|P23301|IF5A1_YEAST
4932.YJR047C	sp|P23301|IF5A1_YEAST
4932.YEL036C	sp|P32629|ANP1_YEAST
4932.YEL037C	sp|P32628|RAD23_YEAST
4932.YEL038W	sp|P32626|ENOPH_YEAST
4932.YEL039C	sp|P00045|CYC7_YEAST
4932.YEL040W	sp|P32623|CRH2_YEAST
4932.YEL042W	sp|P32621|GDA1_YEAST
